iso_time,mcu_ms,seq,v_pack,v_pckp,cell1,cell2,i,i_avg,p,soc,cap_mah,full_mah,age,cycles,temp,die_temp,flow,chg_fet,dis_fet,full,ship,faulted,permfail,tte_s,ttf_s,status,prot_status,prot_alrt,nbatt_status
2026-08-14T04:15:29.879,3543076,13207,8.0815,8.1793,4.0432,4.0347,7.2384,7.264,29.092,79.3,9051,11400,115.9,0.0,28.7,36.1,charging,True,True,False,False,False,False,0,6991,32898,0,1024,0
2026-08-14T04:15:30.371,3544076,13208,8.0815,8.1793,4.0425,4.0357,7.2246,7.2565,29.155,79.4,9053,11400,115.9,0.0,28.8,36.1,charging,True,True,False,False,False,False,0,6991,32898,0,1024,0
2026-08-14T04:15:30.868,3544076,13208,8.0815,8.1793,4.0425,4.0357,7.2246,7.2565,29.155,79.4,9053,11400,115.9,0.0,28.8,36.1,charging,True,True,False,False,False,False,0,6991,32898,0,1024,0
2026-08-14T04:15:31.367,3545076,13209,8.0815,8.1793,4.0419,4.0346,7.2253,7.2512,29.15,79.4,9055,11400,115.9,0.0,28.8,36.2,charging,True,True,False,False,False,False,0,6991,32898,0,1024,0
2026-08-14T04:15:31.865,3545076,13209,8.0815,8.1793,4.0419,4.0346,7.2253,7.2512,29.15,79.4,9055,11400,115.9,0.0,28.8,36.2,charging,True,True,False,False,False,False,0,6991,32898,0,1024,0
2026-08-14T04:15:32.364,3546076,13210,8.0815,8.1793,4.0436,4.0364,7.2231,7.2465,29.155,79.4,9057,11400,115.9,0.0,28.8,36.3,charging,True,True,False,False,False,False,0,6991,32898,0,1024,0
2026-08-14T04:15:32.863,3546076,13210,8.0815,8.1793,4.0436,4.0364,7.2231,7.2465,29.155,79.4,9057,11400,115.9,0.0,28.8,36.3,charging,True,True,False,False,False,False,0,6991,32898,0,1024,0
2026-08-14T04:15:33.361,3547076,13211,8.0815,8.1793,4.0436,4.0358,7.2168,7.2406,29.124,79.4,9059,11400,115.9,0.0,28.9,36.3,charging,True,True,False,False,False,False,0,6991,32898,0,1024,0
2026-08-14T04:15:33.860,3547076,13211,8.0815,8.1793,4.0436,4.0358,7.2168,7.2406,29.124,79.4,9059,11400,115.9,0.0,28.9,36.3,charging,True,True,False,False,False,False,0,6991,32898,0,1024,0
2026-08-14T04:15:34.359,3548076,13212,8.0815,8.1793,4.0434,4.0366,7.2093,7.2346,29.1,79.4,9061,11400,115.9,0.0,28.9,36.3,charging,True,True,False,False,False,False,0,6991,32898,0,1024,0
2026-08-14T04:15:34.857,3548076,13212,8.0815,8.1793,4.0434,4.0366,7.2093,7.2346,29.1,79.4,9061,11400,115.9,0.0,28.9,36.3,charging,True,True,False,False,False,False,0,6991,32898,0,1024,0
2026-08-14T04:15:35.357,3549076,13213,8.0815,8.1793,4.0428,4.036,7.2081,7.2287,29.091,79.5,9063,11400,115.9,0.0,28.9,36.4,charging,True,True,False,False,False,False,0,6986,32898,0,1024,0
2026-08-14T04:15:35.854,3549076,13213,8.0815,8.1793,4.0428,4.036,7.2081,7.2287,29.091,79.5,9063,11400,115.9,0.0,28.9,36.4,charging,True,True,False,False,False,False,0,6986,32898,0,1024,0
2026-08-14T04:15:36.353,3550076,13214,8.0815,8.1793,4.0431,4.036,7.2106,7.2259,29.102,79.5,9065,11400,115.9,0.0,29.0,36.4,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:36.852,3550076,13214,8.0815,8.1793,4.0431,4.036,7.2106,7.2259,29.102,79.5,9065,11400,115.9,0.0,29.0,36.4,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:37.350,3551076,13215,8.0815,8.1793,4.0428,4.0373,7.2006,7.2203,29.07,79.5,9067,11400,115.9,0.0,29.1,36.4,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:37.848,3551076,13215,8.0815,8.1793,4.0428,4.0373,7.2006,7.2203,29.07,79.5,9067,11400,115.9,0.0,29.1,36.4,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:38.346,3552076,13216,8.0815,8.1793,4.0438,4.036,7.1809,7.2128,28.982,79.5,9069,11400,115.9,0.0,29.1,36.7,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:38.845,3552076,13216,8.0815,8.1793,4.0438,4.036,7.1809,7.2128,28.982,79.5,9069,11400,115.9,0.0,29.1,36.7,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:39.343,3553076,13217,8.0815,8.1793,4.0428,4.0377,7.19,7.209,29.03,79.5,9071,11400,115.9,0.0,29.2,36.7,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:39.842,3553076,13217,8.0815,8.1793,4.0428,4.0377,7.19,7.209,29.03,79.5,9071,11400,115.9,0.0,29.2,36.7,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:40.341,3554076,13218,8.0815,8.1793,4.0443,4.0377,7.1796,7.2053,28.988,79.5,9073,11400,115.9,0.0,29.3,36.5,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:40.840,3554076,13218,8.0815,8.1793,4.0443,4.0377,7.1796,7.2053,28.988,79.5,9073,11400,115.9,0.0,29.3,36.5,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:41.338,3555076,13219,8.0815,8.1793,4.0431,4.0366,7.1703,7.2,28.942,79.5,9075,11400,115.9,0.0,29.4,36.8,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:41.837,3555076,13219,8.0815,8.1793,4.0431,4.0366,7.1703,7.2,28.942,79.5,9075,11400,115.9,0.0,29.4,36.8,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:42.337,3556076,13220,8.0815,8.1793,4.0425,4.0362,7.1606,7.1965,28.9,79.6,9076,11400,115.9,0.0,29.4,36.7,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:42.834,3556076,13220,8.0815,8.1793,4.0425,4.0362,7.1606,7.1965,28.9,79.6,9076,11400,115.9,0.0,29.4,36.7,charging,True,True,False,False,False,False,0,6969,32898,0,1024,0
2026-08-14T04:15:43.333,3557076,13221,8.0815,8.1793,4.0449,4.036,7.1687,7.1921,28.932,79.6,9078,11400,115.9,0.0,29.4,36.9,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:43.832,3557076,13221,8.0815,8.1793,4.0449,4.036,7.1687,7.1921,28.932,79.6,9078,11400,115.9,0.0,29.4,36.9,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:44.330,3558076,13222,8.0815,8.1793,4.0431,4.0364,7.1453,7.1859,28.84,79.6,9080,11400,115.9,0.0,29.5,36.9,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:44.829,3558076,13222,8.0815,8.1793,4.0431,4.0364,7.1453,7.1859,28.84,79.6,9080,11400,115.9,0.0,29.5,36.9,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:45.328,3559076,13223,8.0815,8.1793,4.0432,4.036,7.1643,7.1831,28.915,79.6,9082,11400,115.9,0.0,29.5,36.7,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:45.826,3559076,13223,8.0815,8.1793,4.0432,4.036,7.1643,7.1831,28.915,79.6,9082,11400,115.9,0.0,29.5,36.7,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:46.325,3560076,13224,8.0815,8.1793,4.0436,4.036,7.1337,7.1762,28.792,79.6,9084,11400,115.9,0.0,29.5,37.1,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:46.823,3560076,13224,8.0815,8.1793,4.0436,4.036,7.1337,7.1762,28.792,79.6,9084,11400,115.9,0.0,29.5,37.1,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:47.322,3561076,13225,8.0815,8.1793,4.0434,4.0369,7.1556,7.1703,28.884,79.6,9086,11400,115.9,0.0,29.6,37.0,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:47.821,3561076,13225,8.0815,8.1793,4.0434,4.0369,7.1556,7.1703,28.884,79.6,9086,11400,115.9,0.0,29.6,37.0,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:48.321,3562076,13226,8.0815,8.1793,4.0436,4.0378,7.1437,7.1681,28.844,79.7,9087,11400,115.9,0.0,29.7,37.1,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:48.818,3562076,13226,8.0815,8.1793,4.0436,4.0378,7.1437,7.1681,28.844,79.7,9087,11400,115.9,0.0,29.7,37.1,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:49.316,3563076,13227,8.0815,8.1793,4.0451,4.0389,7.1437,7.1625,28.852,79.7,9089,11400,115.9,0.0,29.7,37.2,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:49.815,3563076,13227,8.0815,8.1793,4.0451,4.0389,7.1437,7.1625,28.852,79.7,9089,11400,115.9,0.0,29.7,37.2,charging,True,True,False,False,False,False,0,6952,32898,0,1024,0
2026-08-14T04:15:50.313,3564076,13228,8.0815,8.1906,4.0442,4.0378,7.1459,7.1584,28.852,79.7,9091,11400,115.9,0.0,29.7,37.0,charging,True,True,False,False,False,False,0,6935,32898,0,1024,0
2026-08-14T04:15:50.812,3564076,13228,8.0815,8.1906,4.0442,4.0378,7.1459,7.1584,28.852,79.7,9091,11400,115.9,0.0,29.7,37.0,charging,True,True,False,False,False,False,0,6935,32898,0,1024,0
2026-08-14T04:15:51.311,3565076,13229,8.0806,8.1906,4.0428,4.0382,7.1246,7.1534,28.771,79.7,9093,11400,115.9,0.0,29.8,37.2,charging,True,True,False,False,False,False,0,6935,32898,0,1024,0
2026-08-14T04:15:51.809,3565076,13229,8.0806,8.1906,4.0428,4.0382,7.1246,7.1534,28.771,79.7,9093,11400,115.9,0.0,29.8,37.2,charging,True,True,False,False,False,False,0,6935,32898,0,1024,0
2026-08-14T04:15:52.308,3566076,13230,8.0806,8.1906,4.0439,4.0388,7.1159,7.1471,28.739,79.7,9095,11400,115.9,0.0,29.8,37.1,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:52.807,3566076,13230,8.0806,8.1906,4.0439,4.0388,7.1159,7.1471,28.739,79.7,9095,11400,115.9,0.0,29.8,37.1,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:53.305,3567076,13231,8.0806,8.1906,4.0438,4.0382,7.12,7.1428,28.752,79.7,9097,11400,115.9,0.0,29.8,37.2,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:53.804,3567076,13231,8.0806,8.1906,4.0438,4.0382,7.12,7.1428,28.752,79.7,9097,11400,115.9,0.0,29.8,37.2,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:54.304,3568076,13232,8.0806,8.1906,4.0446,4.0381,7.1168,7.1378,28.737,79.8,9099,11400,115.9,0.0,29.8,37.3,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:54.801,3568076,13232,8.0806,8.1906,4.0446,4.0381,7.1168,7.1378,28.737,79.8,9099,11400,115.9,0.0,29.8,37.3,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:55.300,3569076,13233,8.0806,8.1906,4.0434,4.0378,7.1046,7.1337,28.686,79.8,9101,11400,115.9,0.0,29.9,37.4,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:55.798,3569076,13233,8.0806,8.1906,4.0434,4.0378,7.1046,7.1337,28.686,79.8,9101,11400,115.9,0.0,29.9,37.4,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:56.297,3570076,13234,8.0806,8.1906,4.0454,4.0373,7.1334,7.1309,28.8,79.8,9103,11400,115.9,0.0,29.9,37.3,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:56.795,3570076,13234,8.0806,8.1906,4.0454,4.0373,7.1334,7.1309,28.8,79.8,9103,11400,115.9,0.0,29.9,37.3,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:57.294,3571076,13235,8.0806,8.1906,4.0464,4.0392,7.1043,7.1259,28.696,79.8,9105,11400,115.9,0.0,29.9,37.5,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:57.792,3571076,13235,8.0806,8.1906,4.0464,4.0392,7.1043,7.1259,28.696,79.8,9105,11400,115.9,0.0,29.9,37.5,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:58.291,3572076,13236,8.0806,8.1906,4.0442,4.0393,7.0978,7.1206,28.67,79.8,9107,11400,115.9,0.0,30.0,37.5,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:58.791,3572076,13236,8.0806,8.1906,4.0442,4.0393,7.0978,7.1206,28.67,79.8,9107,11400,115.9,0.0,30.0,37.5,charging,True,True,False,False,False,False,0,6930,32898,0,1024,0
2026-08-14T04:15:59.289,3573076,13237,8.0806,8.1906,4.0453,4.0381,7.0896,7.1156,28.628,79.8,9109,11400,115.9,0.0,30.0,37.5,charging,True,True,False,False,False,False,0,6918,32898,0,1024,0
2026-08-14T04:15:59.787,3573076,13237,8.0806,8.1906,4.0453,4.0381,7.0896,7.1156,28.628,79.8,9109,11400,115.9,0.0,30.0,37.5,charging,True,True,False,False,False,False,0,6918,32898,0,1024,0
2026-08-14T04:16:00.287,3574076,13238,8.0806,8.1906,4.0449,4.0378,7.0871,7.1084,28.616,79.9,9111,11400,115.9,0.0,30.1,37.5,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:00.785,3574076,13238,8.0806,8.1906,4.0449,4.0378,7.0871,7.1084,28.616,79.9,9111,11400,115.9,0.0,30.1,37.5,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:01.283,3575076,13239,8.0806,8.1906,4.0457,4.0389,7.0856,7.105,28.617,79.9,9113,11400,115.9,0.0,30.1,37.5,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:01.781,3575076,13239,8.0806,8.1906,4.0457,4.0389,7.0856,7.105,28.617,79.9,9113,11400,115.9,0.0,30.1,37.5,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:02.280,3576076,13240,8.0806,8.1906,4.0462,4.0388,7.0787,7.1018,28.584,79.9,9114,11400,115.9,0.0,30.1,37.5,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:02.779,3576076,13240,8.0806,8.1906,4.0462,4.0388,7.0787,7.1018,28.584,79.9,9114,11400,115.9,0.0,30.1,37.5,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:03.278,3577076,13241,8.0806,8.1906,4.0438,4.0393,7.0906,7.0984,28.641,79.9,9116,11400,115.9,0.0,30.1,37.7,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:03.777,3577076,13241,8.0806,8.1906,4.0438,4.0393,7.0906,7.0984,28.641,79.9,9116,11400,115.9,0.0,30.1,37.7,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:04.275,3578076,13242,8.0806,8.1906,4.0473,4.0396,7.0671,7.094,28.547,79.9,9118,11400,115.9,0.0,30.2,37.8,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:04.774,3578076,13242,8.0806,8.1906,4.0473,4.0396,7.0671,7.094,28.547,79.9,9118,11400,115.9,0.0,30.2,37.8,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:05.272,3579076,13243,8.0806,8.1906,4.046,4.0392,7.0871,7.0884,28.625,79.9,9120,11400,115.9,0.0,30.2,37.5,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:05.771,3579076,13243,8.0806,8.1906,4.046,4.0392,7.0871,7.0884,28.625,79.9,9120,11400,115.9,0.0,30.2,37.5,charging,True,True,False,False,False,False,0,6913,32898,0,1024,0
2026-08-14T04:16:06.271,3580076,13244,8.0806,8.1906,4.0464,4.0396,7.0465,7.0831,28.464,80.0,9122,11400,115.9,0.0,30.2,37.9,charging,True,True,False,False,False,False,0,6896,32898,0,1024,0
2026-08-14T04:16:06.769,3580076,13244,8.0806,8.1906,4.0464,4.0396,7.0465,7.0831,28.464,80.0,9122,11400,115.9,0.0,30.2,37.9,charging,True,True,False,False,False,False,0,6896,32898,0,1024,0
2026-08-14T04:16:07.268,3581076,13245,8.0806,8.1906,4.0457,4.0389,7.0593,7.0775,28.512,80.0,9124,11400,115.9,0.0,30.3,37.9,charging,True,True,False,False,False,False,0,6896,32898,0,1024,0
2026-08-14T04:16:07.766,3581076,13245,8.0806,8.1906,4.0457,4.0389,7.0593,7.0775,28.512,80.0,9124,11400,115.9,0.0,30.3,37.9,charging,True,True,False,False,False,False,0,6896,32898,0,1024,0
2026-08-14T04:16:08.264,3582076,13246,8.0806,8.1906,4.0466,4.0386,7.0496,7.0737,28.47,80.0,9126,11400,115.9,0.0,30.3,38.0,charging,True,True,False,False,False,False,0,6896,32898,0,1024,0
2026-08-14T04:16:08.763,3582076,13246,8.0806,8.1906,4.0466,4.0386,7.0496,7.0737,28.47,80.0,9126,11400,115.9,0.0,30.3,38.0,charging,True,True,False,False,False,False,0,6896,32898,0,1024,0
2026-08-14T04:16:09.262,3583076,13247,8.0806,8.1906,4.0464,4.0397,7.0512,7.0712,28.484,80.0,9127,11400,115.9,0.0,30.4,37.9,charging,True,True,False,False,False,False,0,6890,32898,0,1024,0
2026-08-14T04:16:09.761,3583076,13247,8.0806,8.1906,4.0464,4.0397,7.0512,7.0712,28.484,80.0,9127,11400,115.9,0.0,30.4,37.9,charging,True,True,False,False,False,False,0,6890,32898,0,1024,0
2026-08-14T04:16:10.259,3584076,13248,8.0806,8.1906,4.0469,4.0403,7.0543,7.0668,28.5,80.0,9129,11400,115.9,0.0,30.4,38.1,charging,True,True,False,False,False,False,0,6890,32898,0,1024,0
2026-08-14T04:16:10.758,3584076,13248,8.0806,8.1906,4.0469,4.0403,7.0543,7.0668,28.5,80.0,9129,11400,115.9,0.0,30.4,38.1,charging,True,True,False,False,False,False,0,6890,32898,0,1024,0
2026-08-14T04:16:11.256,3585076,13249,8.0806,8.1906,4.0466,4.0401,7.0462,7.0606,28.467,80.0,9131,11400,115.9,0.0,30.4,38.0,charging,True,True,False,False,False,False,0,6890,32898,0,1024,0
2026-08-14T04:16:11.755,3585076,13249,8.0806,8.1906,4.0466,4.0401,7.0462,7.0606,28.467,80.0,9131,11400,115.9,0.0,30.4,38.0,charging,True,True,False,False,False,False,0,6890,32898,0,1024,0
2026-08-14T04:16:12.254,3586076,13250,8.0806,8.1906,4.0467,4.0417,7.0518,7.0571,28.5,80.1,9133,11400,115.9,0.0,30.5,38.1,charging,True,True,False,False,False,False,0,6890,32898,0,1024,0
2026-08-14T04:16:12.752,3586076,13250,8.0806,8.1906,4.0467,4.0417,7.0518,7.0571,28.5,80.1,9133,11400,115.9,0.0,30.5,38.1,charging,True,True,False,False,False,False,0,6890,32898,0,1024,0
2026-08-14T04:16:13.251,3587076,13251,8.0837,8.1896,4.0493,4.0417,7.0396,7.054,28.451,80.1,9135,11400,115.9,0.0,30.5,38.1,charging,True,True,False,False,False,False,0,6890,32898,0,1024,0
2026-08-14T04:16:13.750,3587076,13251,8.0837,8.1896,4.0493,4.0417,7.0396,7.054,28.451,80.1,9135,11400,115.9,0.0,30.5,38.1,charging,True,True,False,False,False,False,0,6890,32898,0,1024,0
2026-08-14T04:16:14.248,3588076,13252,8.0837,8.1896,4.0467,4.0403,7.03,7.0478,28.403,80.1,9137,11400,115.9,0.0,30.5,37.9,charging,True,True,False,False,False,False,0,6879,32898,0,1024,0
2026-08-14T04:16:14.746,3588076,13252,8.0837,8.1896,4.0467,4.0403,7.03,7.0478,28.403,80.1,9137,11400,115.9,0.0,30.5,37.9,charging,True,True,False,False,False,False,0,6879,32898,0,1024,0
2026-08-14T04:16:15.245,3589076,13253,8.0837,8.1896,4.0497,4.0403,7.0065,7.045,28.307,80.1,9139,11400,115.9,0.0,30.6,38.1,charging,True,True,False,False,False,False,0,6879,32898,0,1024,0
2026-08-14T04:16:15.743,3589076,13253,8.0837,8.1896,4.0497,4.0403,7.0065,7.045,28.307,80.1,9139,11400,115.9,0.0,30.6,38.1,charging,True,True,False,False,False,False,0,6879,32898,0,1024,0
2026-08-14T04:16:16.242,3590076,13254,8.0837,8.1896,4.0466,4.0414,7.0178,7.0393,28.361,80.1,9140,11400,115.9,0.0,30.6,38.0,charging,True,True,False,False,False,False,0,6873,32898,0,1024,0
2026-08-14T04:16:16.741,3590076,13254,8.0837,8.1896,4.0466,4.0414,7.0178,7.0393,28.361,80.1,9140,11400,115.9,0.0,30.6,38.0,charging,True,True,False,False,False,False,0,6873,32898,0,1024,0
2026-08-14T04:16:17.239,3591076,13255,8.0837,8.1896,4.0458,4.041,7.0078,7.0346,28.318,80.1,9142,11400,115.9,0.0,30.7,38.1,charging,True,True,False,False,False,False,0,6873,32898,0,1024,0
2026-08-14T04:16:17.738,3591076,13255,8.0837,8.1896,4.0458,4.041,7.0078,7.0346,28.318,80.1,9142,11400,115.9,0.0,30.7,38.1,charging,True,True,False,False,False,False,0,6873,32898,0,1024,0
2026-08-14T04:16:18.237,3592076,13256,8.0837,8.1896,4.0475,4.0414,7.0093,7.0287,28.326,80.2,9144,11400,115.9,0.0,30.7,38.2,charging,True,True,False,False,False,False,0,6873,32898,0,1024,0
2026-08-14T04:16:18.735,3592076,13256,8.0837,8.1896,4.0475,4.0414,7.0093,7.0287,28.326,80.2,9144,11400,115.9,0.0,30.7,38.2,charging,True,True,False,False,False,False,0,6873,32898,0,1024,0
2026-08-14T04:16:19.233,3593076,13257,8.0837,8.1896,4.0478,4.0389,6.994,7.0231,28.248,80.2,9146,11400,115.9,0.0,30.7,38.2,charging,True,True,False,False,False,False,0,6873,32898,0,1024,0
2026-08-14T04:16:19.732,3593076,13257,8.0837,8.1896,4.0478,4.0389,6.994,7.0231,28.248,80.2,9146,11400,115.9,0.0,30.7,38.2,charging,True,True,False,False,False,False,0,6873,32898,0,1024,0
2026-08-14T04:16:20.230,3594076,13258,8.0837,8.1896,4.0492,4.0416,6.9956,7.0178,28.272,80.2,9148,11400,115.9,0.0,30.7,38.2,charging,True,True,False,False,False,False,0,6873,32898,0,1024,0
2026-08-14T04:16:20.729,3594076,13258,8.0837,8.1896,4.0492,4.0416,6.9956,7.0178,28.272,80.2,9148,11400,115.9,0.0,30.7,38.2,charging,True,True,False,False,False,False,0,6873,32898,0,1024,0
2026-08-14T04:16:21.228,3595076,13259,8.0837,8.1896,4.0484,4.0403,6.9846,7.0153,28.219,80.2,9150,11400,115.9,0.0,30.7,38.4,charging,True,True,False,False,False,False,0,6856,32898,0,1024,0
2026-08-14T04:16:21.726,3595076,13259,8.0837,8.1896,4.0484,4.0403,6.9846,7.0153,28.219,80.2,9150,11400,115.9,0.0,30.7,38.4,charging,True,True,False,False,False,False,0,6856,32898,0,1024,0
2026-08-14T04:16:22.225,3596076,13260,8.0837,8.1896,4.0481,4.0423,6.9871,7.0096,28.206,80.2,9151,11400,115.9,0.0,30.8,38.3,charging,True,True,False,False,False,False,0,6856,32898,0,1024,0
2026-08-14T04:16:22.723,3596076,13260,8.0837,8.1896,4.0481,4.0423,6.9871,7.0096,28.206,80.2,9151,11400,115.9,0.0,30.8,38.3,charging,True,True,False,False,False,False,0,6856,32898,0,1024,0
2026-08-14T04:16:23.222,3597076,13261,8.0837,8.1896,4.0486,4.0401,6.9871,7.005,28.228,80.2,9153,11400,115.9,0.0,30.8,38.5,charging,True,True,False,False,False,False,0,6856,32898,0,1024,0
2026-08-14T04:16:23.720,3597076,13261,8.0837,8.1896,4.0486,4.0401,6.9871,7.005,28.228,80.2,9153,11400,115.9,0.0,30.8,38.5,charging,True,True,False,False,False,False,0,6856,32898,0,1024,0
2026-08-14T04:16:24.220,3598076,13262,8.0837,8.1896,4.0482,4.0416,6.9837,7.0012,28.224,80.2,9155,11400,115.9,0.0,30.8,38.4,charging,True,True,False,False,False,False,0,6856,32898,0,1024,0
2026-08-14T04:16:24.717,3598076,13262,8.0837,8.1896,4.0482,4.0416,6.9837,7.0012,28.224,80.2,9155,11400,115.9,0.0,30.8,38.4,charging,True,True,False,False,False,False,0,6856,32898,0,1024,0
2026-08-14T04:16:25.218,3599076,13263,8.0837,8.1896,4.0482,4.0401,6.9659,6.9946,28.142,80.3,9157,11400,115.9,0.0,30.9,38.4,charging,True,True,False,False,False,False,0,6851,32898,0,1024,0
2026-08-14T04:16:25.714,3599076,13263,8.0837,8.1896,4.0482,4.0401,6.9659,6.9946,28.142,80.3,9157,11400,115.9,0.0,30.9,38.4,charging,True,True,False,False,False,False,0,6851,32898,0,1024,0
2026-08-14T04:16:26.213,3600076,13264,8.0837,8.1896,4.0492,4.0421,6.9659,6.9906,28.156,80.3,9159,11400,115.9,0.0,31.0,38.5,charging,True,True,False,False,False,False,0,6851,32898,0,1024,0
2026-08-14T04:16:26.711,3600076,13264,8.0837,8.1896,4.0492,4.0421,6.9659,6.9906,28.156,80.3,9159,11400,115.9,0.0,31.0,38.5,charging,True,True,False,False,False,False,0,6851,32898,0,1024,0
2026-08-14T04:16:27.210,3601076,13265,8.0837,8.1896,4.0486,4.0423,6.9709,6.9859,28.177,80.3,9161,11400,115.9,0.0,31.0,38.3,charging,True,True,False,False,False,False,0,6851,32898,0,1024,0
2026-08-14T04:16:27.709,3601076,13265,8.0837,8.1896,4.0486,4.0423,6.9709,6.9859,28.177,80.3,9161,11400,115.9,0.0,31.0,38.3,charging,True,True,False,False,False,False,0,6851,32898,0,1024,0
2026-08-14T04:16:28.208,3602076,13266,8.0837,8.1896,4.0475,4.0423,6.9715,6.984,28.18,80.3,9162,11400,115.9,0.0,31.0,38.4,charging,True,True,False,False,False,False,0,6851,32898,0,1024,0
2026-08-14T04:16:28.706,3602076,13266,8.0837,8.1896,4.0475,4.0423,6.9715,6.984,28.18,80.3,9162,11400,115.9,0.0,31.0,38.4,charging,True,True,False,False,False,False,0,6851,32898,0,1024,0
2026-08-14T04:16:29.205,3603076,13267,8.0837,8.1896,4.0484,4.0419,6.9456,6.979,28.072,80.3,9164,11400,115.9,0.0,31.0,38.6,charging,True,True,False,False,False,False,0,6851,32898,0,1024,0
2026-08-14T04:16:29.704,3603076,13267,8.0837,8.1896,4.0484,4.0419,6.9456,6.979,28.072,80.3,9164,11400,115.9,0.0,31.0,38.6,charging,True,True,False,False,False,False,0,6851,32898,0,1024,0
2026-08-14T04:16:30.202,3604076,13268,8.0837,8.1896,4.0497,4.0417,6.9559,6.9756,28.113,80.3,9166,11400,115.9,0.0,31.0,38.5,charging,True,True,False,False,False,False,0,6840,32898,0,1024,0
2026-08-14T04:16:30.701,3604076,13268,8.0837,8.1896,4.0497,4.0417,6.9559,6.9756,28.113,80.3,9166,11400,115.9,0.0,31.0,38.5,charging,True,True,False,False,False,False,0,6840,32898,0,1024,0
2026-08-14T04:16:31.200,3605076,13269,8.0837,8.1896,4.0481,4.0417,6.9437,6.9696,28.064,80.4,9168,11400,115.9,0.0,31.1,38.5,charging,True,True,False,False,False,False,0,6840,32898,0,1024,0
